Sample ID,Donor ID,Species,Species NCBI Taxonomy ID,Genotype,Modality,Technique,Anatomical Structure,Subspecimen Type,Total Processed Subspecimens,Organization,Investigator,Grant Number,Project,Imaging database,Imaging data link,Comments,Metadata Submission,Age,Sex,QC,Download Link,Visualization Link,Soma_X(CCFv3_1𝜇𝑚),Soma_Y(CCFv3_1𝜇𝑚),Soma_Z(CCFv3_1𝜇𝑚)
18869_3741_x6284_y6163,18869,mouse,NCBI:txid10090,Pvalb-T2A-CreERT2;Ai166,cell morphology,fMOST,SSp-m,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/ee/01/ee01a74d90e26226/mouseID_396477-18869/,,,82,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18869_3741_x6284_y6163_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18869_3741_x6284_y6163_CCFv3,4895.25,3240.2,9145.9
18869_3751_x5868_y6832,18869,mouse,NCBI:txid10090,Pvalb-T2A-CreERT2;Ai166,cell morphology,fMOST,SSp-m,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/ee/01/ee01a74d90e26226/mouseID_396477-18869/,,,82,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18869_3751_x5868_y6832_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18869_3751_x5868_y6832_CCFv3,4888.42,3616.15,9344.55
18869_3761_x5335_y8118,18869,mouse,NCBI:txid10090,Pvalb-T2A-CreERT2;Ai166,cell morphology,fMOST,SSs,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/ee/01/ee01a74d90e26226/mouseID_396477-18869/,,,82,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18869_3761_x5335_y8118_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18869_3761_x5335_y8118_CCFv3,4861.02,4320.27,9590.83
18869_3857_x22137_y7268,18869,mouse,NCBI:txid10090,Pvalb-T2A-CreERT2;Ai166,cell morphology,fMOST,SSp-m,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/ee/01/ee01a74d90e26226/mouseID_396477-18869/,,,82,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18869_3857_x22137_y7268_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18869_3857_x22137_y7268_CCFv3,5222.23,3438.62,2063.85
18869_3937_x5000_y8198,18869,mouse,NCBI:txid10090,Pvalb-T2A-CreERT2;Ai166,cell morphology,fMOST,SSp-m,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/ee/01/ee01a74d90e26226/mouseID_396477-18869/,,,82,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18869_3937_x5000_y8198_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18869_3937_x5000_y8198_CCFv3,5055.5,4362.67,9751.88
18869_4001_x4383_y7249,18869,mouse,NCBI:txid10090,Pvalb-T2A-CreERT2;Ai166,cell morphology,fMOST,SSs,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/ee/01/ee01a74d90e26226/mouseID_396477-18869/,,,82,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18869_4001_x4383_y7249_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18869_4001_x4383_y7249_CCFv3,4998.55,3842.2,10059
18869_4026_x21667_y6102,18869,mouse,NCBI:txid10090,Pvalb-T2A-CreERT2;Ai166,cell morphology,fMOST,SSp-m,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/ee/01/ee01a74d90e26226/mouseID_396477-18869/,,,82,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18869_4026_x21667_y6102_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18869_4026_x21667_y6102_CCFv3,5440.9,2783.3,2390.57
18869_4036_x8032_y4635,18869,mouse,NCBI:txid10090,Pvalb-T2A-CreERT2;Ai166,cell morphology,fMOST,SSp-ul,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/ee/01/ee01a74d90e26226/mouseID_396477-18869/,,,82,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18869_4036_x8032_y4635_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18869_4036_x8032_y4635_CCFv3,5308.23,2319.73,8317.78
18869_4050_x21764_y6239,18869,mouse,NCBI:txid10090,Pvalb-T2A-CreERT2;Ai166,cell morphology,fMOST,SSp-m,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/ee/01/ee01a74d90e26226/mouseID_396477-18869/,,,82,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18869_4050_x21764_y6239_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18869_4050_x21764_y6239_CCFv3,5488.52,2867.18,2341.52
18869_4054_x19963_y5080,18869,mouse,NCBI:txid10090,Pvalb-T2A-CreERT2;Ai166,cell morphology,fMOST,SSp-un,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/ee/01/ee01a74d90e26226/mouseID_396477-18869/,,,82,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18869_4054_x19963_y5080_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18869_4054_x19963_y5080_CCFv3,5485.3,2235.6,3276.95
18869_4089_x6848_y5110,18869,mouse,NCBI:txid10090,Pvalb-T2A-CreERT2;Ai166,cell morphology,fMOST,SSp-m,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/ee/01/ee01a74d90e26226/mouseID_396477-18869/,,,82,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18869_4089_x6848_y5110_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18869_4089_x6848_y5110_CCFv3,5339.73,2619.8,8880.08
18869_4091_x4807_y8065,18869,mouse,NCBI:txid10090,Pvalb-T2A-CreERT2;Ai166,cell morphology,fMOST,SSs,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/ee/01/ee01a74d90e26226/mouseID_396477-18869/,,,82,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18869_4091_x4807_y8065_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18869_4091_x4807_y8065_CCFv3,5244.98,4291.88,9862.88
18869_4181_x21056_y5611,18869,mouse,NCBI:txid10090,Pvalb-T2A-CreERT2;Ai166,cell morphology,fMOST,SSp-m,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/ee/01/ee01a74d90e26226/mouseID_396477-18869/,,,82,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18869_4181_x21056_y5611_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18869_4181_x21056_y5611_CCFv3,5698.25,2523.4,2762.27
18869_4184_x11041_y4195,18869,mouse,NCBI:txid10090,Pvalb-T2A-CreERT2;Ai166,cell morphology,fMOST,MOp,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/ee/01/ee01a74d90e26226/mouseID_396477-18869/,,,82,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18869_4184_x11041_y4195_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18869_4184_x11041_y4195_CCFv3,5367.9,1852.72,6984.15
18869_4196_x21043_y5510,18869,mouse,NCBI:txid10090,Pvalb-T2A-CreERT2;Ai166,cell morphology,fMOST,SSp-m,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/ee/01/ee01a74d90e26226/mouseID_396477-18869/,,,82,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18869_4196_x21043_y5510_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18869_4196_x21043_y5510_CCFv3,5679.55,2463.95,2763.7
18869_4253_x4991_y7023,18869,mouse,NCBI:txid10090,Pvalb-T2A-CreERT2;Ai166,cell morphology,fMOST,SSs,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/ee/01/ee01a74d90e26226/mouseID_396477-18869/,,,82,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18869_4253_x4991_y7023_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18869_4253_x4991_y7023_CCFv3,5466.9,3720.82,9783.33
18869_4268_x10899_y9077,18869,mouse,NCBI:txid10090,Pvalb-T2A-CreERT2;Ai166,cell morphology,fMOST,RT,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/ee/01/ee01a74d90e26226/mouseID_396477-18869/,,,82,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18869_4268_x10899_y9077_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18869_4268_x10899_y9077_CCFv3,5591.02,4520.9,6744.35
18869_4275_x8819_y9368,18869,mouse,NCBI:txid10090,Pvalb-T2A-CreERT2;Ai166,cell morphology,fMOST,CP,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/ee/01/ee01a74d90e26226/mouseID_396477-18869/,,,82,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18869_4275_x8819_y9368_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18869_4275_x8819_y9368_CCFv3,5715.38,4849.1,7845.8
18869_4282_x22276_y6457,18869,mouse,NCBI:txid10090,Pvalb-T2A-CreERT2;Ai166,cell morphology,fMOST,SSp-n,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/ee/01/ee01a74d90e26226/mouseID_396477-18869/,,,82,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18869_4282_x22276_y6457_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18869_4282_x22276_y6457_CCFv3,5808.98,2949.6,2135.65
18869_4301_x16815_y4413,18869,mouse,NCBI:txid10090,Pvalb-T2A-CreERT2;Ai166,cell morphology,fMOST,MOp,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/ee/01/ee01a74d90e26226/mouseID_396477-18869/,,,82,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18869_4301_x16815_y4413_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18869_4301_x16815_y4413_CCFv3,5565.05,1788.78,4721
18869_4301_x20547_y5218,18869,mouse,NCBI:txid10090,Pvalb-T2A-CreERT2;Ai166,cell morphology,fMOST,SSp-un,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/ee/01/ee01a74d90e26226/mouseID_396477-18869/,,,82,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18869_4301_x20547_y5218_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18869_4301_x20547_y5218_CCFv3,5835.77,2303.15,3038.93
18869_4302_x23433_y9053,18869,mouse,NCBI:txid10090,Pvalb-T2A-CreERT2;Ai166,cell morphology,fMOST,SSs,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/ee/01/ee01a74d90e26226/mouseID_396477-18869/,,,82,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18869_4302_x23433_y9053_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18869_4302_x23433_y9053_CCFv3,5814.58,4345.08,1439.93
18869_4345_x7097_y4738,18869,mouse,NCBI:txid10090,Pvalb-T2A-CreERT2;Ai166,cell morphology,fMOST,SSp-n,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/ee/01/ee01a74d90e26226/mouseID_396477-18869/,,,82,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18869_4345_x7097_y4738_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18869_4345_x7097_y4738_CCFv3,5640.6,2389,8770.8
18869_4347_x8166_y4281,18869,mouse,NCBI:txid10090,Pvalb-T2A-CreERT2;Ai166,cell morphology,fMOST,SSp-ul,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/ee/01/ee01a74d90e26226/mouseID_396477-18869/,,,82,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18869_4347_x8166_y4281_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18869_4347_x8166_y4281_CCFv3,5619,2092,8266.58
18869_4371_x21382_y5522,18869,mouse,NCBI:txid10090,Pvalb-T2A-CreERT2;Ai166,cell morphology,fMOST,SSp-n,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/ee/01/ee01a74d90e26226/mouseID_396477-18869/,,,82,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18869_4371_x21382_y5522_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18869_4371_x21382_y5522_CCFv3,5922.9,2438.35,2633.02
18869_4384_x15799_y10704,18869,mouse,NCBI:txid10090,Pvalb-T2A-CreERT2;Ai166,cell morphology,fMOST,RT,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/ee/01/ee01a74d90e26226/mouseID_396477-18869/,,,82,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18869_4384_x15799_y10704_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18869_4384_x15799_y10704_CCFv3,5685.23,5377.3,4887
18869_4410_x8772_y3996,18869,mouse,NCBI:txid10090,Pvalb-T2A-CreERT2;Ai166,cell morphology,fMOST,SSp-ul,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/ee/01/ee01a74d90e26226/mouseID_396477-18869/,,,82,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18869_4410_x8772_y3996_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18869_4410_x8772_y3996_CCFv3,5643.8,1891,7991.95
18869_4414_x15653_y4273,18869,mouse,NCBI:txid10090,Pvalb-T2A-CreERT2;Ai166,cell morphology,fMOST,MOs,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/ee/01/ee01a74d90e26226/mouseID_396477-18869/,,,82,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18869_4414_x15653_y4273_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18869_4414_x15653_y4273_CCFv3,5599.9,1640.68,5199.3
18869_4419_x16667_y10498,18869,mouse,NCBI:txid10090,Pvalb-T2A-CreERT2;Ai166,cell morphology,fMOST,RT,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/ee/01/ee01a74d90e26226/mouseID_396477-18869/,,,82,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18869_4419_x16667_y10498_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18869_4419_x16667_y10498_CCFv3,5746.83,5231.48,4534.85
18869_4426_x7611_y4421,18869,mouse,NCBI:txid10090,Pvalb-T2A-CreERT2;Ai166,cell morphology,fMOST,SSp-un,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/ee/01/ee01a74d90e26226/mouseID_396477-18869/,,,82,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18869_4426_x7611_y4421_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18869_4426_x7611_y4421_CCFv3,5708.17,2184.95,8528.22
18869_4453_x9586_y8809,18869,mouse,NCBI:txid10090,Pvalb-T2A-CreERT2;Ai166,cell morphology,fMOST,RT,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/ee/01/ee01a74d90e26226/mouseID_396477-18869/,,,82,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18869_4453_x9586_y8809_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18869_4453_x9586_y8809_CCFv3,5890.15,4386.75,7250.3
18869_4457_x17404_y9449,18869,mouse,NCBI:txid10090,Pvalb-T2A-CreERT2;Ai166,cell morphology,fMOST,RT,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/ee/01/ee01a74d90e26226/mouseID_396477-18869/,,,82,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18869_4457_x17404_y9449_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18869_4457_x17404_y9449_CCFv3,5860.42,4581.65,4359.9
18869_4468_x23035_y7089,18869,mouse,NCBI:txid10090,Pvalb-T2A-CreERT2;Ai166,cell morphology,fMOST,SSp-n,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/ee/01/ee01a74d90e26226/mouseID_396477-18869/,,,82,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18869_4468_x23035_y7089_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18869_4468_x23035_y7089_CCFv3,6054.48,3243.62,1753.82
18869_4469_x21852_y5924,18869,mouse,NCBI:txid10090,Pvalb-T2A-CreERT2;Ai166,cell morphology,fMOST,SSp-n,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/ee/01/ee01a74d90e26226/mouseID_396477-18869/,,,82,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18869_4469_x21852_y5924_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18869_4469_x21852_y5924_CCFv3,6092.17,2649.65,2419.57
18869_4511_x11720_y4070,18869,mouse,NCBI:txid10090,Pvalb-T2A-CreERT2;Ai166,cell morphology,fMOST,MOp,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/ee/01/ee01a74d90e26226/mouseID_396477-18869/,,,82,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18869_4511_x11720_y4070_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18869_4511_x11720_y4070_CCFv3,5698.67,1743.05,6727.8
18869_4520_x23555_y8194,18869,mouse,NCBI:txid10090,Pvalb-T2A-CreERT2;Ai166,cell morphology,fMOST,SSs,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/ee/01/ee01a74d90e26226/mouseID_396477-18869/,,,82,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18869_4520_x23555_y8194_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18869_4520_x23555_y8194_CCFv3,6104.1,3844.73,1452.62
18869_4550_x17965_y4177,18869,mouse,NCBI:txid10090,Pvalb-T2A-CreERT2;Ai166,cell morphology,fMOST,SSp-ll,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/ee/01/ee01a74d90e26226/mouseID_396477-18869/,,,82,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18869_4550_x17965_y4177_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18869_4550_x17965_y4177_CCFv3,5873.17,1701.1,4255.98
18869_4550_x7203_y4574,18869,mouse,NCBI:txid10090,Pvalb-T2A-CreERT2;Ai166,cell morphology,fMOST,SSp-n,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/ee/01/ee01a74d90e26226/mouseID_396477-18869/,,,82,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18869_4550_x7203_y4574_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18869_4550_x7203_y4574_CCFv3,5875.25,2292.45,8727.32
18869_4571_x10055_y8359,18869,mouse,NCBI:txid10090,Pvalb-T2A-CreERT2;Ai166,cell morphology,fMOST,RT,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/ee/01/ee01a74d90e26226/mouseID_396477-18869/,,,82,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18869_4571_x10055_y8359_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18869_4571_x10055_y8359_CCFv3,5969.8,4043.77,6983.15
18869_4587_x23021_y6827,18869,mouse,NCBI:txid10090,Pvalb-T2A-CreERT2;Ai166,cell morphology,fMOST,SSs,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/ee/01/ee01a74d90e26226/mouseID_396477-18869/,,,82,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18869_4587_x23021_y6827_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18869_4587_x23021_y6827_CCFv3,6229.23,3091.8,1800.05
18869_4599_x7153_y3640,18869,mouse,NCBI:txid10090,Pvalb-T2A-CreERT2;Ai166,cell morphology,fMOST,SSp-bfd,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/ee/01/ee01a74d90e26226/mouseID_396477-18869/,,,82,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18869_4599_x7153_y3640_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18869_4599_x7153_y3640_CCFv3,5731.05,1659.15,8771.67
18869_4625_x5853_y5391,18869,mouse,NCBI:txid10090,Pvalb-T2A-CreERT2;Ai166,cell morphology,fMOST,SSp-n,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/ee/01/ee01a74d90e26226/mouseID_396477-18869/,,,82,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18869_4625_x5853_y5391_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18869_4625_x5853_y5391_CCFv3,5962.52,2790.98,9386.67
18869_4629_x8451_y4031,18869,mouse,NCBI:txid10090,Pvalb-T2A-CreERT2;Ai166,cell morphology,fMOST,SSp-ul,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/ee/01/ee01a74d90e26226/mouseID_396477-18869/,,,82,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18869_4629_x8451_y4031_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18869_4629_x8451_y4031_CCFv3,5916.52,1945.53,8151.92
18869_4662_x10221_y8547,18869,mouse,NCBI:txid10090,Pvalb-T2A-CreERT2;Ai166,cell morphology,fMOST,RT,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/ee/01/ee01a74d90e26226/mouseID_396477-18869/,,,82,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18869_4662_x10221_y8547_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18869_4662_x10221_y8547_CCFv3,6069.88,4098.15,6970.27
18869_4693_x19236_y9148,18869,mouse,NCBI:txid10090,Pvalb-T2A-CreERT2;Ai166,cell morphology,fMOST,RT,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/ee/01/ee01a74d90e26226/mouseID_396477-18869/,,,82,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18869_4693_x19236_y9148_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18869_4693_x19236_y9148_CCFv3,6292.88,4322.58,3622.6
18869_4722_x18329_y4110,18869,mouse,NCBI:txid10090,Pvalb-T2A-CreERT2;Ai166,cell morphology,fMOST,SSp-ll,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/ee/01/ee01a74d90e26226/mouseID_396477-18869/,,,82,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18869_4722_x18329_y4110_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18869_4722_x18329_y4110_CCFv3,6074.4,1686.12,4114.42
18869_4727_x9851_y8415,18869,mouse,NCBI:txid10090,Pvalb-T2A-CreERT2;Ai166,cell morphology,fMOST,RT,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/ee/01/ee01a74d90e26226/mouseID_396477-18869/,,,82,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18869_4727_x9851_y8415_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18869_4727_x9851_y8415_CCFv3,6152.2,4045.2,7124.52
18869_4764_x5211_y5995,18869,mouse,NCBI:txid10090,Pvalb-T2A-CreERT2;Ai166,cell morphology,fMOST,SSs,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/ee/01/ee01a74d90e26226/mouseID_396477-18869/,,,82,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18869_4764_x5211_y5995_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18869_4764_x5211_y5995_CCFv3,6112.17,3135.65,9713.5
18869_4786_x18238_y10268,18869,mouse,NCBI:txid10090,Pvalb-T2A-CreERT2;Ai166,cell morphology,fMOST,RT,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/ee/01/ee01a74d90e26226/mouseID_396477-18869/,,,82,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18869_4786_x18238_y10268_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18869_4786_x18238_y10268_CCFv3,6330.1,5018.3,3936
18869_4787_x8961_y9647,18869,mouse,NCBI:txid10090,Pvalb-T2A-CreERT2;Ai166,cell morphology,fMOST,RT,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/ee/01/ee01a74d90e26226/mouseID_396477-18869/,,,82,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18869_4787_x8961_y9647_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18869_4787_x8961_y9647_CCFv3,6251.67,4918.17,7786.23
18869_4837_x18229_y3163,18869,mouse,NCBI:txid10090,Pvalb-T2A-CreERT2;Ai166,cell morphology,fMOST,SSp-tr,cells,1,SEU-Allen Joint Center,Hanchuan Peng,,zeng_fmost,BIL,/bil/data/ee/01/ee01a74d90e26226/mouseID_396477-18869/,,,82,Female,,https://download.neuroxiv.org/SEU-A1876/SEU-ALLEN_full_18869_4837_x18229_y3163_CCFv3.swc,https://neuroxiv.org/?id=SEU-ALLEN_full_18869_4837_x18229_y3163_CCFv3,6030.1,935.775,4124.8
