Case ID,Species,NCBI Taxonomy,GenoType,Modality,Technique,Anatomical Region,Organization,Investigator,Grant Number,Project,R24 Name,R24 Link,Age,Sex,Viewer Link,AP,ML,DV,Injection Type,Injection Type
SW220213-01A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,retrograde,LHA,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Huang,BIL,https://download.brainimagelibrary.org/12/31/1231ea9a51cf9003/1U19MH114821-01/SW220213-01A,NA,NA,NA,-1.655,1.5,-5.75,2.CTB 555,pressure (50nl)
SW220213-01A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,retrograde,LHA,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Huang,BIL,https://download.brainimagelibrary.org/12/31/1231ea9a51cf9003/1U19MH114821-01/SW220213-01A,NA,NA,NA,-2.255,0.75,-5.5,3. CTB 488,pressure (50nl)
SW220213-01A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,retrograde,Tu,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Huang,BIL,https://download.brainimagelibrary.org/12/31/1231ea9a51cf9003/1U19MH114821-01/SW220213-01A,NA,NA,NA,-1.655,1.25,-6,4. FG,"iontophoresis (5 min, 7secOn/Off)"
SW220213-02A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,retrograde,LHA,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Huang,BIL,https://download.brainimagelibrary.org/12/31/1231ea9a51cf9003/1U19MH114821-01/SW220213-02A,NA,NA,NA,-1.455,0.75,-5.5,1. CTB 647,"iontophoresis (10 min, 7secOn/Off)"
SW220213-02A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,retrograde,LHA,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Huang,BIL,https://download.brainimagelibrary.org/12/31/1231ea9a51cf9003/1U19MH114821-01/SW220213-02A,NA,NA,NA,-2.255,0.75,6.5,2.CTB 555,pressure (50nl)
SW220213-02A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,retrograde,LHA,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Huang,BIL,https://download.brainimagelibrary.org/12/31/1231ea9a51cf9003/1U19MH114821-01/SW220213-02A,NA,NA,NA,-2.255,0.75,-5.6,3. CTB 488,pressure (50nl)
SW220213-02A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,retrograde,LHA,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Huang,BIL,https://download.brainimagelibrary.org/12/31/1231ea9a51cf9003/1U19MH114821-01/SW220213-02A,NA,NA,NA,-2.055,1.25,-6.5,4. FG,"iontophoresis (5 min, 7secOn/Off)"
SW220327-03A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,retrograde,failed,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Huang,BIL,https://download.brainimagelibrary.org/12/31/1231ea9a51cf9003/1U19MH114821-01/SW220327-03A,NA,NA,NA,NA,NA,,1. Phal 647,"iontophoresis (10 min, 7secOn/Off)"
SW220327-03A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,retrograde,ACAv,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Huang,BIL,https://download.brainimagelibrary.org/12/31/1231ea9a51cf9003/1U19MH114821-01/SW220327-03A,NA,NA,NA,1.245,0.3,-1.5,2. RVΔG-4tdTomato,pressure (50nl)
SW220327-03A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,retrograde,ACAv,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Huang,BIL,https://download.brainimagelibrary.org/12/31/1231ea9a51cf9003/1U19MH114821-01/SW220327-03A,NA,NA,NA,0.345,0.4,-1.5,3. FG,"iontophoresis (10 min, 7secOn/Off)"
SW220327-03A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,retrograde,ACAv,"University of California, Los Angeles",Hongwei Dong,U19MH114821-01,U19 Huang,BIL,https://download.brainimagelibrary.org/12/31/1231ea9a51cf9003/1U19MH114821-01/SW220327-03A,NA,NA,NA,0.845,0.5,-1.5,4. RVΔG-4eGFP,pressure (50nl)
SW190614-01A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent anterograde,SCiw,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/90/a9/90a90c314769c834/1U01MH114829-01/SW190614-01A,NA,NA,NA,-3.68,1.4,-2.6,1 AAVretro-EF1a-Cre,"iontophoresis (5 min, 7secOn/Off)"
SW190614-01A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent anterograde,VM,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/90/a9/90a90c314769c834/1U01MH114829-01/SW190614-01A,NA,NA,NA,-2.255,0.7,-4.6,2 AAV1.CAG.FLEX.eGFP.WPRE.bGH,"iontophoresis (5 min, 7secOn/Off)"
SW190614-01A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent anterograde,MOp,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/90/a9/90a90c314769c834/1U01MH114829-01/SW190614-01A,NA,NA,NA,2.62,2.1,-2.6,3 AAV1.CAG.FLEX.tdTomato.WPRE.bGH,"iontophoresis (5 min, 7secOn/Off)"
SW190916-02A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent anterograde,MPO,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/90/a9/90a90c314769c834/1U01MH114829-01/SW190916-02A,NA,NA,NA,-0.18,0.7,-6.4,1 AAVretro-EF1a-Cre,"iontophoresis (5 min, 7secOn/Off)"
SW190916-02A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent anterograde,PA,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/90/a9/90a90c314769c834/1U01MH114829-01/SW190916-02A,NA,NA,NA,-2.155,2.25,-5.875,2 AAV1.CAG.FLEX.eGFP.WPRE.bGH,"iontophoresis (5 min, 7secOn/Off)"
SW190916-02A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent anterograde,VMHc,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/90/a9/90a90c314769c834/1U01MH114829-01/SW190916-02A,NA,NA,NA,-1.455,0.5,-6.25,3 AAV1.CAG.FLEX.tdTomato.WPRE.bGH,"iontophoresis (5 min, 7secOn/Off)"
SW191004-08A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent anterograde,ACB.m,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/90/a9/90a90c314769c834/1U01MH114829-01/SW191004-08A,NA,NA,NA,1.145,1,-5,1. AAV1-hSyn-Cre-WPRE,"iontophoresis (5 min, 7secOn/Off)"
SW191004-08A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent anterograde,SNc/r.d.m,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/90/a9/90a90c314769c834/1U01MH114829-01/SW191004-08A,NA,NA,NA,-3.18,1,-5.5,2. AAV1.CAG.FLEX.eGFP.WPRE.bGH,"iontophoresis (5 min, 7secOn/Off)"
SW191004-09A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent anterograde,ACB.m,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/90/a9/90a90c314769c834/1U01MH114829-01/SW191004-09A,NA,NA,NA,0.745,0.75,-4.5,1. AAV1-hSyn-Cre-WPRE,"iontophoresis (5 min, 7secOn/Off)"
SW191004-09A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent anterograde,SNc/r.d.m,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/90/a9/90a90c314769c834/1U01MH114829-01/SW191004-09A,NA,NA,NA,-3.18,1,-5.5,2. AAV1.CAG.FLEX.eGFP.WPRE.bGH,"iontophoresis (5 min, 7secOn/Off)"
SW190830-02A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent anterograde,ACAv,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/90/a9/90a90c314769c834/1U01MH114829-01/SW190830-02A,NA,NA,NA,1.245,0.5,-1.3,1 AAVretro-EF1a-Cre,"iontophoresis (5 min, 7secOn/Off)"
SW190830-02A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent anterograde,VAL,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/90/a9/90a90c314769c834/1U01MH114829-01/SW190830-02A,NA,NA,NA,-0.755,1.1,-4.25,2 AAV1.CAG.FLEX.eGFP.WPRE.bGH,"iontophoresis (5 min, 7secOn/Off)"
SW190830-02A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent anterograde,PF,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/90/a9/90a90c314769c834/1U01MH114829-01/SW190830-02A,NA,NA,NA,-2.055,0.55,-3.65,3 AAV1.CAG.FLEX.tdTomato.WPRE.bGH,"iontophoresis (5 min, 7secOn/Off)"
SW180629-05A,mouse,NCBI:txid10090,NA,Tracer Injected,Cre-dependent anterograde,BLAa,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180629-05A/,NA,NA,NA,-1.755,3.45,-5.25,1 AAVretro-EF1a-Cre,"iontophoresis (5 min, 7secOn/Off)"
SW180629-05A,mouse,NCBI:txid10090,NA,Tracer Injected,Cre-dependent anterograde,MEA/BMAp,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180629-05A/,NA,NA,NA,-1.655,2.5,-6,2 AAV1.CAG.FLEX.eGFP.WPRE.bGH,"iontophoresis (5 min, 7secOn/Off)"
SW180629-05A,mouse,NCBI:txid10090,NA,Tracer Injected,Cre-dependent anterograde,PVT+PT,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180629-05A/,NA,NA,NA,-0.28,0.4,-4.25,3 AAV1.CAG.FLEX.tdTomato.WPRE.bGH,"iontophoresis (5 min, 7secOn/Off)"
SW180629-01A,mouse,NCBI:txid10090,NA,Tracer Injected,Cre-dependent anterograde,CPi,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180629-01A/,NA,NA,NA,0.145,3,-4.1,1 AAVretro-EF1a-Cre,"iontophoresis (5 min, 7secOn/Off)"
SW180629-01A,mouse,NCBI:txid10090,NA,Tracer Injected,Cre-dependent anterograde,MOp,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180629-01A/,NA,NA,NA,2.145,2.25,-2,2 AAV1.CAG.FLEX.eGFP.WPRE.bGH,"iontophoresis (5 min, 7secOn/Off)"
SW180629-01A,mouse,NCBI:txid10090,NA,Tracer Injected,Cre-dependent anterograde,ECT,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180629-01A/,NA,NA,NA,-1.355,4.5,-4.3,3 AAV1.CAG.FLEX.tdTomato.WPRE.bGH,"iontophoresis (5 min, 7secOn/Off)"
SW180301-02A,mouse,NCBI:txid10090,NA,Tracer Injected,Cre-dependent anterograde,VAL,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180301-02A/,NA,NA,NA,-0.955,1.4,-3.7,1 AAVretro-EF1a-Cre,"iontophoresis (5 min, 7secOn/Off)"
SW180301-02A,mouse,NCBI:txid10090,NA,Tracer Injected,Cre-dependent anterograde,MOp-ul,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180301-02A/,NA,NA,NA,1.045,1.85,-1.4,2 AAV1.CAG.FLEX.eGFP.WPRE.bGH,"iontophoresis (5 min, 7secOn/Off)"
SW180301-02A,mouse,NCBI:txid10090,NA,Tracer Injected,Cre-dependent anterograde,SSp-ul,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180301-02A/,NA,NA,NA,0.345,2.5,-1.3,3 AAV1.CAG.FLEX.tdTomato.WPRE.bGH,"iontophoresis (5 min, 7secOn/Off)"
SW180628-02A,mouse,NCBI:txid10090,NA,Tracer Injected,Cre-dependent anterograde,ACV/PARN,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180628-02A/,NA,NA,NA,-5.655,1.2,-5.4,1 AAVretro-EF1a-Cre,"iontophoresis (5 min, 7secOn/Off)"
SW180628-02A,mouse,NCBI:txid10090,NA,Tracer Injected,Cre-dependent anterograde,MOp-m,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180628-02A/,NA,NA,NA,2.145,2.5,-2.5,2 AAV1.CAG.FLEX.eGFP.WPRE.bGH,"iontophoresis (5 min, 7secOn/Off)"
SW180628-02A,mouse,NCBI:txid10090,NA,Tracer Injected,Cre-dependent anterograde,CEAm/c,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180628-02A/,NA,NA,NA,-1.255,2.5,-5.375,3 AAV1.CAG.FLEX.tdTomato.WPRE.bGH,"iontophoresis (5 min, 7secOn/Off)"
SW180629-02A,mouse,NCBI:txid10090,NA,Tracer Injected,Cre-dependent anterograde,CA3,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180629-02A/,NA,NA,NA,-2.555,3.5,-4,1 AAVretro-EF1a-Cre,"iontophoresis (5 min, 7secOn/Off)"
SW180629-02A,mouse,NCBI:txid10090,NA,Tracer Injected,Cre-dependent anterograde,BLAa,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180629-02A/,NA,NA,NA,-1.555,3.3,-5.25,2 AAV1.CAG.FLEX.eGFP.WPRE.bGH,"iontophoresis (5 min, 7secOn/Off)"
SW180629-02A,mouse,NCBI:txid10090,NA,Tracer Injected,Cre-dependent anterograde,CLA,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180629-02A/,NA,NA,NA,1.145,2.7,-4,3 AAV1.CAG.FLEX.tdTomato.WPRE.bGH,"iontophoresis (5 min, 7secOn/Off)"
SW180629-03A,mouse,NCBI:txid10090,NA,Tracer Injected,Cre-dependent anterograde,ECT,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180629-03A/,NA,NA,NA,-2.78,4.75,-4,1 AAVretro-EF1a-Cre,"iontophoresis (5 min, 7secOn/Off)"
SW180629-03A,mouse,NCBI:txid10090,NA,Tracer Injected,Cre-dependent anterograde,LA,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180629-03A/,NA,NA,NA,-1.555,3.65,-5,2 AAV1.CAG.FLEX.eGFP.WPRE.bGH,"iontophoresis (5 min, 7secOn/Off)"
SW180629-03A,mouse,NCBI:txid10090,NA,Tracer Injected,Cre-dependent anterograde,CLA,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180629-03A/,NA,NA,NA,1.545,2.25,-3.7,3 AAV1.CAG.FLEX.tdTomato.WPRE.bGH,"iontophoresis (5 min, 7secOn/Off)"
SW181101-03A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent anterograde,LP/PO,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/11/5b/115bda6eacd6507c/1U01MH114829-01/SW181101-03A,NA,NA,NA,-2.055,1.6,-2.95,1 AAVretro-EF1a-Cre,"iontophoresis (5 min, 7secOn/Off)"
SW181101-03A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent anterograde,SCig-a,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/11/5b/115bda6eacd6507c/1U01MH114829-01/SW181101-03A,NA,NA,NA,-3.08,0.5,-2.1,2 AAV1.CAG.FLEX.eGFP.WPRE.bGH,"iontophoresis (5 min, 7secOn/Off)"
SW181101-03A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent anterograde,RSPv,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/11/5b/115bda6eacd6507c/1U01MH114829-01/SW181101-03A,NA,NA,NA,-3.08,0.9,-1.6,3 AAV1.CAG.FLEX.tdTomato.WPRE.bGH,"iontophoresis (5 min, 7secOn/Off)"
SW181115-01A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent anterograde,SNr.medial,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/11/5b/115bda6eacd6507c/1U01MH114829-01/SW181115-01A,NA,NA,NA,-3.28,1,-5.25,1 AAVretro-EF1a-Cre,"iontophoresis (5 min, 7secOn/Off)"
SW181115-01A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent anterograde,GP,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/11/5b/115bda6eacd6507c/1U01MH114829-01/SW181115-01A,NA,NA,NA,-0.48,1.9,-4.5,2 AAV1.CAG.FLEX.eGFP.WPRE.bGH,"iontophoresis (5 min, 7secOn/Off)"
SW181115-01A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent anterograde,CP,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/11/5b/115bda6eacd6507c/1U01MH114829-01/SW181115-01A,NA,NA,NA,0.345,1.8,-2.6,3 AAV1.CAG.FLEX.tdTomato.WPRE.bGH,"iontophoresis (5 min, 7secOn/Off)"
SW181205-01A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent anterograde,GPi/RT,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/11/5b/115bda6eacd6507c/1U01MH114829-01/SW181205-01A,NA,NA,NA,-1.155,2.2,-4.7,1 AAVretro-EF1a-Cre,"iontophoresis (5 min, 7secOn/Off)"
SW181205-01A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent anterograde,GU,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/11/5b/115bda6eacd6507c/1U01MH114829-01/SW181205-01A,NA,NA,NA,0.145,4,-4,2 AAV1.CAG.FLEX.eGFP.WPRE.bGH,"iontophoresis (5 min, 7secOn/Off)"
SW181205-01A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent anterograde,CPi.dl,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/11/5b/115bda6eacd6507c/1U01MH114829-01/SW181205-01A,NA,NA,NA,0.145,2.5,-3.1,3 AAV1.CAG.FLEX.tdTomato.WPRE.bGH,"iontophoresis (5 min, 7secOn/Off)"
SW190110-02A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent anterograde,CPc,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/11/5b/115bda6eacd6507c/1U01MH114829-01/SW190110-02A,NA,NA,NA,-0.28,2.1,-2.4,1 AAVretro-EF1a-Cre,"iontophoresis (5 min, 7secOn/Off)"
SW190110-02A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent anterograde,BLA.al,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/11/5b/115bda6eacd6507c/1U01MH114829-01/SW190110-02A,NA,NA,NA,-1.455,3.3,-5.25,2 AAV1.CAG.FLEX.eGFP.WPRE.bGH,"iontophoresis (5 min, 7secOn/Off)"
SW190110-02A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent anterograde,MOs,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/11/5b/115bda6eacd6507c/1U01MH114829-01/SW190110-02A,NA,NA,NA,1.245,0.5,-0.7,3 AAV1.CAG.FLEX.tdTomato.WPRE.bGH,"iontophoresis (5 min, 7secOn/Off)"
SW180301-01A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent anterograde,PF+PCN,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/11/5b/115bda6eacd6507c/1U01MH114829-01/SW180301-01A,NA,NA,NA,-1.955,0.75,-3.9,1 AAVretro-EF1a-Cre,"iontophoresis (5 min, 7secOn/Off)"
SW180301-01A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent anterograde,SSp-ul,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/11/5b/115bda6eacd6507c/1U01MH114829-01/SW180301-01A,NA,NA,NA,0.145,2.1,-1,2 AAV1.CAG.FLEX.eGFP.WPRE.bGH,"iontophoresis (5 min, 7secOn/Off)"
SW180301-01A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent anterograde,SSp-ul,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/11/5b/115bda6eacd6507c/1U01MH114829-01/SW180301-01A,NA,NA,NA,-0.08,2.75,-1.5,3 AAV1.CAG.FLEX.tdTomato.WPRE.bGH,"iontophoresis (5 min, 7secOn/Off)"
SW181116-03A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent anterograde,POST,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/11/5b/115bda6eacd6507c/1U01MH114829-01/SW181116-03A,NA,NA,NA,-3.88,1.6,-1.4,1 AAVretro-EF1a-Cre,"iontophoresis (5 min, 7secOn/Off)"
SW181116-03A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent anterograde,SUBdv,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/11/5b/115bda6eacd6507c/1U01MH114829-01/SW181116-03A,NA,NA,NA,-4.08,3.75,-3.75,2 AAV1.CAG.FLEX.eGFP.WPRE.bGH,"iontophoresis (5 min, 7secOn/Off)"
SW181116-03A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent anterograde,SUBdd,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/11/5b/115bda6eacd6507c/1U01MH114829-01/SW181116-03A,NA,NA,NA,-3.68,2.6,-1.7,3 AAV1.CAG.FLEX.tdTomato.WPRE.bGH,"iontophoresis (5 min, 7secOn/Off)"
SW180628-03A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent anterograde,failed,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/11/5b/115bda6eacd6507c/1U01MH114829-01/SW180628-03A,NA,NA,NA,NA,NA,,1 AAVretro-EF1a-Cre,"iontophoresis (5 min, 7secOn/Off)"
SW180628-03A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent anterograde,MOp-ul,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/11/5b/115bda6eacd6507c/1U01MH114829-01/SW180628-03A,NA,NA,NA,1.845,2.3,-1.75,2 AAV1.CAG.FLEX.eGFP.WPRE.bGH,"iontophoresis (5 min, 7secOn/Off)"
SW180628-03A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent anterograde,VISC,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/11/5b/115bda6eacd6507c/1U01MH114829-01/SW180628-03A,NA,NA,NA,-1.055,4.75,-3.75,3 AAV1.CAG.FLEX.tdTomato.WPRE.bGH,"iontophoresis (5 min, 7secOn/Off)"
SW190110-04A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent anterograde,CPc,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/11/5b/115bda6eacd6507c/1U01MH114829-01/SW190110-04A,NA,NA,NA,-0.555,3.4,-4.75,1 AAVretro-EF1a-Cre,"iontophoresis (5 min, 7secOn/Off)"
SW190110-04A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent anterograde,BLA.al,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/11/5b/115bda6eacd6507c/1U01MH114829-01/SW190110-04A,NA,NA,NA,-1.455,3.5,-5.65,2 AAV1.CAG.FLEX.eGFP.WPRE.bGH,"iontophoresis (5 min, 7secOn/Off)"
SW190110-04A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent anterograde,MOp,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/11/5b/115bda6eacd6507c/1U01MH114829-01/SW190110-04A,NA,NA,NA,1.845,2.8,-2.5,3 AAV1.CAG.FLEX.tdTomato.WPRE.bGH,"iontophoresis (5 min, 7secOn/Off)"
SW181212-03A,mouse,NCBI:txid10090,C57Bl6,Tracer Injected,Cre-dependent anterograde,VISam,University of Southern California,Hongwei Dong,U01MH114829-01,U01 Dong,BIL,https://download.brainimagelibrary.org/11/5b/115bda6eacd6507c/1U01MH114829-01/SW181212-03A,NA,NA,NA,-3.38,1.75,-0.75,1 AAVretro-EF1a-Cre,"iontophoresis (5 min, 7secOn/Off)"
